crop,year,season,state,area,production,fertilizer,pesticide,yield,nitrogen,phosphorus,potassium,ph,avg_temp_c,total_rainfall_mm,avg_humidity_percent
Small millets,2004,Kharif     ,Meghalaya,2652.0,2241.0,287317.68,556.92,0.957142857,52.0,16.0,33.0,5.6,17.53,2896.44,82.48
Soyabean,2004,Kharif     ,Meghalaya,967.0,935.0,104764.78,203.07,0.915714286,52.0,16.0,33.0,5.6,17.53,2896.44,82.48
Sugarcane,2004,Whole Year ,Meghalaya,84.0,225.0,9100.56,17.64,2.264,52.0,16.0,33.0,5.6,17.53,2896.44,82.48
Sweet potato,2004,Kharif     ,Meghalaya,4974.0,16172.0,538883.16,1044.54,3.352857143,52.0,16.0,33.0,5.6,17.53,2896.44,82.48
Sweet potato,2004,Whole Year ,Meghalaya,4974.0,16172.0,538883.16,1044.54,3.352857143,52.0,16.0,33.0,5.6,17.53,2896.44,82.48
Tapioca,2004,Whole Year ,Meghalaya,3975.0,20644.0,430651.5,834.75,6.367142857,52.0,16.0,33.0,5.6,17.53,2896.44,82.48
Tobacco,2004,Whole Year ,Meghalaya,729.0,479.0,78979.86,153.09,0.55,52.0,16.0,33.0,5.6,17.53,2896.44,82.48
Turmeric,2004,Whole Year ,Meghalaya,1682.0,9016.0,182227.88,353.22,4.715714286,52.0,16.0,33.0,5.6,17.53,2896.44,82.48
Wheat,2004,Rabi       ,Meghalaya,863.0,1564.0,93497.42,181.23,1.156666667,52.0,16.0,33.0,5.6,17.53,2896.44,82.48
Arecanut,2004,Whole Year ,Tamil Nadu,5077.0,7390.0,550042.18,1066.17,1.55,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Arhar/Tur,2004,Kharif     ,Tamil Nadu,43416.0,28979.0,4703689.44,9117.36,0.6684,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Bajra,2004,Kharif     ,Tamil Nadu,97608.0,124300.0,1.057485072E7,20497.68,1.408846154,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Banana,2004,Whole Year ,Tamil Nadu,81498.0,3461788.0,8829493.32,17114.58,41.73931034,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Cardamom,2004,Whole Year ,Tamil Nadu,4936.0,450.0,534766.24,1036.56,0.071818182,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Cashewnut,2004,Whole Year ,Tamil Nadu,104659.0,44497.0,1.133875606E7,21978.39,0.34037037,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Castor seed,2004,Kharif     ,Tamil Nadu,8269.0,2598.0,895863.46,1736.49,0.3392,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Coconut ,2004,Whole Year ,Tamil Nadu,357056.0,4.097E9,3.868344704E7,74981.76,10877.70276,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Coriander,2004,Whole Year ,Tamil Nadu,19350.0,8391.0,2096379.0,4063.5,0.4236,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Cotton(lint),2004,Kharif     ,Tamil Nadu,129364.0,185960.0,1.401529576E7,27166.44,1.571153846,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Dry chillies,2004,Whole Year ,Tamil Nadu,66990.0,44631.0,7257696.6,14067.9,0.761724138,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Garlic,2004,Whole Year ,Tamil Nadu,443.0,2632.0,47994.62,93.03,5.854,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Ginger,2004,Kharif     ,Tamil Nadu,574.0,11076.0,62187.16,120.54,19.255,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Gram,2004,Rabi       ,Tamil Nadu,6420.0,3942.0,695542.8,1348.2,0.545,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Groundnut,2004,Kharif     ,Tamil Nadu,615877.0,1005342.0,6.672411418E7,129334.17,1.790714286,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Horse-gram,2004,Kharif     ,Tamil Nadu,67513.0,20110.0,7314358.42,14177.73,0.3068,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Jowar,2004,Kharif     ,Tamil Nadu,376739.0,252063.0,4.081590326E7,79115.19,0.825,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Maize,2004,Kharif     ,Tamil Nadu,189893.0,294717.0,2.057300762E7,39877.53,1.758846154,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Moong(Green Gram),2004,Kharif     ,Tamil Nadu,154959.0,61760.0,1.678825806E7,32541.39,0.417777778,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Niger seed,2004,Kharif     ,Tamil Nadu,1239.0,0.0,134233.26,260.19,0.0,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Onion,2004,Whole Year ,Tamil Nadu,26491.0,256359.0,2870034.94,5563.11,9.490357143,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Other Kharif pulses,2004,Kharif     ,Tamil Nadu,91578.0,18642.0,9921560.52,19231.38,0.201071429,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Potato,2004,Whole Year ,Tamil Nadu,5034.0,79060.0,545383.56,1057.14,16.0325,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Ragi,2004,Kharif     ,Tamil Nadu,108845.0,154085.0,1.17922673E7,22857.45,1.742307692,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Rapeseed &Mustard,2004,Rabi       ,Tamil Nadu,452.0,109.0,48969.68,94.92,0.25,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Rice,2004,Kharif     ,Tamil Nadu,1872822.0,5061622.0,2.029015355E8,393292.62,3.015172414,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Sesamum,2004,Kharif     ,Tamil Nadu,72725.0,33840.0,7879026.5,15272.25,0.397857143,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Small millets,2004,Kharif     ,Tamil Nadu,50576.0,42869.0,5479403.84,10620.96,0.8724,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Sugarcane,2004,Whole Year ,Tamil Nadu,222188.0,2.4457244E7,2.407184792E7,46659.48,104.66,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Sunflower,2004,Kharif     ,Tamil Nadu,18152.0,19303.0,1966587.68,3811.92,1.002962963,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Sweet potato,2004,Whole Year ,Tamil Nadu,1397.0,21118.0,151350.98,293.37,14.9992,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Tapioca,2004,Whole Year ,Tamil Nadu,110589.0,4563776.0,1.198121226E7,23223.69,41.5525,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Turmeric,2004,Whole Year ,Tamil Nadu,21616.0,118447.0,2341877.44,4539.36,5.096071429,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Urad,2004,Kharif     ,Tamil Nadu,226364.0,82998.0,2.452427576E7,47536.44,0.4075,80.0,38.0,30.0,6.6,27.49,1358.53,73.69
Arecanut,2005,Whole Year ,Andhra Pradesh,293.0,234.0,35136.56,61.53,0.8025,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Arhar/Tur,2005,Kharif     ,Andhra Pradesh,494523.0,300636.0,5.930319816E7,103849.83,0.554545455,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Bajra,2005,Kharif     ,Andhra Pradesh,68884.0,72401.0,8260569.28,14465.64,0.941666667,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Bajra,2005,Rabi       ,Andhra Pradesh,12107.0,9751.0,1451871.44,2542.47,0.952307692,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Banana,2005,Whole Year ,Andhra Pradesh,45642.0,935517.0,5473388.64,9584.82,23.9085,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Cashewnut,2005,Whole Year ,Andhra Pradesh,148372.0,40153.0,1.779277024E7,31158.12,0.285882353,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Castor seed,2005,Kharif     ,Andhra Pradesh,344587.0,140019.0,4.132287304E7,72363.27,0.462777778,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Coconut ,2005,Whole Year ,Andhra Pradesh,104438.0,8.91991928E8,1.252420496E7,21931.98,7717.767778,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Coriander,2005,Whole Year ,Andhra Pradesh,28114.0,12725.0,3371430.88,5903.94,0.503333333,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Cotton(lint),2005,Kharif     ,Andhra Pradesh,1032629.0,2107984.0,1.238328697E8,216852.09,1.727272727,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Dry chillies,2005,Kharif     ,Andhra Pradesh,127631.0,417095.0,1.530550952E7,26802.51,2.937272727,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Dry chillies,2005,Rabi       ,Andhra Pradesh,43815.0,120617.0,5254294.8,9201.15,2.799090909,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Garlic,2005,Whole Year ,Andhra Pradesh,800.0,0.0,95936.0,168.0,0.0,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Ginger,2005,Whole Year ,Andhra Pradesh,2161.0,16456.0,259147.12,453.81,5.812222222,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Gram,2005,Rabi       ,Andhra Pradesh,394443.0,626974.0,4.730160456E7,82833.03,1.602631579,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Groundnut,2005,Kharif     ,Andhra Pradesh,1614668.0,912020.0,1.936309866E8,339080.28,1.069545455,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Groundnut,2005,Rabi       ,Andhra Pradesh,260876.0,453797.0,3.128424992E7,54783.96,1.975,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Horse-gram,2005,Kharif     ,Andhra Pradesh,9919.0,4917.0,1189486.48,2082.99,0.43,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Horse-gram,2005,Rabi       ,Andhra Pradesh,46703.0,16110.0,5600623.76,9807.63,0.32,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Jowar,2005,Kharif     ,Andhra Pradesh,182851.0,280035.0,2.192749192E7,38398.71,0.996818182,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Jowar,2005,Rabi       ,Andhra Pradesh,261245.0,307992.0,3.13285004E7,54861.45,1.799090909,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Linseed,2005,Rabi       ,Andhra Pradesh,3845.0,1435.0,461092.4,807.45,0.371666667,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Maize,2005,Kharif     ,Andhra Pradesh,593135.0,2098190.0,7.11287492E7,124558.35,3.803636364,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Maize,2005,Rabi       ,Andhra Pradesh,164827.0,988711.0,1.976605384E7,34613.67,6.032272727,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Mesta,2005,Kharif     ,Andhra Pradesh,49827.0,455487.0,5975253.84,10463.67,8.926666667,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Moong(Green Gram),2005,Kharif     ,Andhra Pradesh,251959.0,122697.0,3.021492328E7,52911.39,0.582272727,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Moong(Green Gram),2005,Rabi       ,Andhra Pradesh,132963.0,42623.0,1.594492296E7,27922.23,0.448333333,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Niger seed,2005,Kharif     ,Andhra Pradesh,15748.0,6097.0,1888500.16,3307.08,0.465,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Onion,2005,Kharif     ,Andhra Pradesh,20434.0,364201.0,2450445.28,4291.14,15.5455,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Onion,2005,Rabi       ,Andhra Pradesh,15952.0,332092.0,1912963.84,3349.92,20.49047619,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Other  Rabi pulses,2005,Rabi       ,Andhra Pradesh,16032.0,6755.0,1922557.44,3366.72,0.401666667,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Other Kharif pulses,2005,Kharif     ,Andhra Pradesh,14585.0,3836.0,1749033.2,3062.85,0.274666667,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Potato,2005,Whole Year ,Andhra Pradesh,3275.0,29564.0,392738.0,687.75,8.895,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Ragi,2005,Kharif     ,Andhra Pradesh,56576.0,62947.0,6784593.92,11880.96,1.316428571,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Ragi,2005,Rabi       ,Andhra Pradesh,9031.0,16398.0,1082997.52,1896.51,1.785384615,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Rapeseed &Mustard,2005,Rabi       ,Andhra Pradesh,5660.0,2568.0,678747.2,1188.6,0.2825,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Rice,2005,Kharif     ,Andhra Pradesh,2526108.0,6376990.0,3.029308714E8,530482.68,2.549090909,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Rice,2005,Rabi       ,Andhra Pradesh,1455643.0,5326634.0,1.745607086E8,305685.03,3.132272727,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Safflower,2005,Rabi       ,Andhra Pradesh,17654.0,8094.0,2117067.68,3707.34,0.415454545,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Sesamum,2005,Kharif     ,Andhra Pradesh,79424.0,16278.0,9524526.08,16679.04,0.205714286,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Sesamum,2005,Rabi       ,Andhra Pradesh,37284.0,12802.0,4471097.28,7829.64,0.360526316,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Small millets,2005,Kharif     ,Andhra Pradesh,43674.0,26264.0,5237386.08,9171.54,0.6,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Small millets,2005,Rabi       ,Andhra Pradesh,438.0,314.0,52524.96,91.98,0.855,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Soyabean,2005,Kharif     ,Andhra Pradesh,97692.0,190937.0,1.171522464E7,20515.32,1.424166667,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Sugarcane,2005,Whole Year ,Andhra Pradesh,229960.0,1.7656395E7,2.75768032E7,48291.6,83.59,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Sunflower,2005,Whole Year ,Andhra Pradesh,444264.0,297556.0,5.327613888E7,93295.44,0.931363636,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Sweet potato,2005,Whole Year ,Andhra Pradesh,1085.0,8726.0,130113.2,227.85,8.547777778,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Tapioca,2005,Whole Year ,Andhra Pradesh,15281.0,125986.0,1832497.52,3209.01,7.2075,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Tobacco,2005,Whole Year ,Andhra Pradesh,204328.0,716614.0,2.450301376E7,42908.88,4.374418605,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Urad,2005,Kharif     ,Andhra Pradesh,79206.0,33844.0,9498383.52,16633.26,0.384761905,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Urad,2005,Rabi       ,Andhra Pradesh,341832.0,216227.0,4.099249344E7,71784.72,0.621052632,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Wheat,2005,Rabi       ,Andhra Pradesh,11109.0,8891.0,1332191.28,2332.89,0.774,78.0,45.0,22.0,6.8,27.95,1192.26,71.1
Arecanut,2005,Whole Year ,Assam,71176.0,66778.0,8535425.92,14946.96,0.913478261,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Arhar/Tur,2005,Kharif     ,Assam,6473.0,4529.0,776242.16,1359.33,0.704444444,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Banana,2005,Whole Year ,Assam,41967.0,577713.0,5032682.64,8813.07,13.70555556,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Castor seed,2005,Kharif     ,Assam,1364.0,577.0,163570.88,286.44,0.422,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Coconut ,2005,Whole Year ,Assam,19057.0,2.04937E8,2285315.44,4001.97,8486.539565,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Cotton(lint),2005,Kharif     ,Assam,1352.0,632.0,162131.84,283.92,0.4172,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Dry chillies,2005,Whole Year ,Assam,14688.0,9494.0,1761384.96,3084.48,0.637407407,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Gram,2005,Rabi       ,Assam,2020.0,1036.0,242238.4,424.2,0.460769231,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Jute,2005,Kharif     ,Assam,56757.0,578858.0,6806299.44,11918.97,10.28740741,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Linseed,2005,Rabi       ,Assam,8172.0,4131.0,979986.24,1716.12,0.493076923,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Maize,2005,Kharif     ,Assam,18969.0,13745.0,2274762.48,3983.49,0.635925926,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Masoor,2005,Rabi       ,Assam,18583.0,9877.0,2228473.36,3902.43,0.5112,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Mesta,2005,Kharif     ,Assam,4914.0,24678.0,589286.88,1031.94,4.650434783,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Moong(Green Gram),2005,Rabi       ,Assam,7512.0,3428.0,900839.04,1577.52,0.44037037,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Niger seed,2005,Kharif     ,Assam,7374.0,3787.0,884290.08,1548.54,0.529545455,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Onion,2005,Whole Year ,Assam,7726.0,18291.0,926501.92,1622.46,2.373333333,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Other  Rabi pulses,2005,Rabi       ,Assam,91945.0,49684.0,1.10260444E7,19308.45,0.533703704,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Peas & beans (Pulses),2005,Rabi       ,Assam,17875.0,11309.0,2143570.0,3753.75,0.618518519,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Potato,2005,Whole Year ,Assam,69638.0,353696.0,8350988.96,14623.98,5.326296296,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Rapeseed &Mustard,2005,Rabi       ,Assam,212471.0,96992.0,2.547952232E7,44618.91,0.469259259,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Rice,2005,Autumn     ,Assam,398316.0,398077.0,4.776605472E7,83646.36,1.132222222,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Rice,2005,Summer     ,Assam,314671.0,559969.0,3.773534632E7,66080.91,1.637692308,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Rice,2005,Winter     ,Assam,1707340.0,2594392.0,2.047442128E8,358541.4,1.502592593,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Sesamum,2005,Kharif     ,Assam,13864.0,7702.0,1662570.88,2911.44,0.487777778,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Small millets,2005,Kharif     ,Assam,7714.0,3947.0,925062.88,1619.94,0.504814815,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Sugarcane,2005,Whole Year ,Assam,23426.0,871219.0,2809245.92,4919.46,37.99444444,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Sweet potato,2005,Whole Year ,Assam,7269.0,25858.0,871698.48,1526.49,3.405555556,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Tapioca,2005,Whole Year ,Assam,2777.0,13261.0,333017.84,583.17,4.458518519,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Tobacco,2005,Whole Year ,Assam,657.0,351.0,78787.44,137.97,0.504074074,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Turmeric,2005,Whole Year ,Assam,11611.0,8500.0,1392391.12,2438.31,0.728888889,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Urad,2005,Rabi       ,Assam,35376.0,17331.0,4242289.92,7428.96,0.488888889,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Wheat,2005,Rabi       ,Assam,49961.0,53735.0,5991323.12,10491.81,1.084230769,60.0,18.0,38.0,5.8,22.79,2104.81,77.53
Arecanut,2005,Whole Year ,Karnataka,161151.0,1033658.0,1.932522792E7,33841.71,6.212380952,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Arhar/Tur,2005,Kharif     ,Karnataka,599884.0,407832.0,7.193808928E7,125975.64,0.5968,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Bajra,2005,Kharif     ,Karnataka,429889.0,389420.0,5.155228888E7,90276.69,0.80875,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Bajra,2005,Rabi       ,Karnataka,78.0,104.0,9353.76,16.38,1.33,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Bajra,2005,Summer     ,Karnataka,917.0,1089.0,109966.64,192.57,1.22,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Banana,2005,Whole Year ,Karnataka,43562.0,517257.0,5223955.04,9148.02,15.48037037,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Black pepper,2005,Whole Year ,Karnataka,14797.0,32414.0,1774456.24,3107.37,2.199230769,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Cardamom,2005,Whole Year ,Karnataka,19814.0,1127.0,2376094.88,4160.94,0.05875,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Castor seed,2005,Kharif     ,Karnataka,24981.0,25989.0,2995721.52,5246.01,1.086666667,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Coconut ,2005,Whole Year ,Karnataka,395885.0,1.60689E9,4.74745292E7,83135.85,4165.660741,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Coriander,2005,Whole Year ,Karnataka,9163.0,1398.0,1098826.96,1924.23,0.125714286,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Cotton(lint),2005,Whole Year ,Karnataka,413310.0,585498.0,4.95641352E7,86795.1,1.503333333,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Dry chillies,2005,Kharif     ,Karnataka,116047.0,84364.0,1.391635624E7,24369.87,0.830384615,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Dry chillies,2005,Rabi       ,Karnataka,2911.0,4729.0,349087.12,611.31,1.676538462,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Dry chillies,2005,Summer     ,Karnataka,6715.0,17719.0,805262.8,1410.15,2.696923077,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Garlic,2005,Whole Year ,Karnataka,4931.0,3485.0,591325.52,1035.51,1.287333333,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Ginger,2005,Whole Year ,Karnataka,21669.0,282411.0,2598546.48,4550.49,12.82411765,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Gram,2005,Rabi       ,Karnataka,418369.0,237984.0,5.017081048E7,87857.49,0.522,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Groundnut,2005,Kharif     ,Karnataka,867704.0,445749.0,1.040550637E8,182217.84,0.562,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Groundnut,2005,Rabi       ,Karnataka,172368.0,150118.0,2.067037056E7,36197.28,0.9764,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Horse-gram,2005,Kharif     ,Karnataka,124702.0,71145.0,1.495426384E7,26187.42,0.609166667,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Horse-gram,2005,Rabi       ,Karnataka,144530.0,57634.0,1.73320376E7,30351.3,0.453461538,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Jowar,2005,Kharif     ,Karnataka,323189.0,482196.0,3.875682488E7,67869.69,1.426190476,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Jowar,2005,Rabi       ,Karnataka,1191240.0,986911.0,1.428535008E8,250160.4,0.714761905,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Jowar,2005,Summer     ,Karnataka,5708.0,9669.0,684503.36,1198.68,1.587142857,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Linseed,2005,Rabi       ,Karnataka,13154.0,4384.0,1577427.68,2762.34,0.316666667,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Maize,2005,Kharif     ,Karnataka,842243.0,2486900.0,1.010017806E8,176871.03,3.1212,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Maize,2005,Rabi       ,Karnataka,81621.0,282618.0,9787990.32,17140.41,3.341304348,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Maize,2005,Summer     ,Karnataka,11990.0,37005.0,1437840.8,2517.9,3.096666667,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Mesta,2005,Whole Year ,Karnataka,2097.0,2662.0,251472.24,440.37,1.568,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Moong(Green Gram),2005,Kharif     ,Karnataka,393240.0,96325.0,4.71573408E7,82580.4,0.242173913,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Moong(Green Gram),2005,Rabi       ,Karnataka,7658.0,2255.0,918347.36,1608.18,0.29125,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Niger seed,2005,Kharif     ,Karnataka,33184.0,6366.0,3979425.28,6968.64,0.212173913,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Onion,2005,Kharif     ,Karnataka,136344.0,759619.0,1.635037248E7,28632.24,6.543913043,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Onion,2005,Rabi       ,Karnataka,10900.0,112992.0,1307128.0,2289.0,10.36952381,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Onion,2005,Summer     ,Karnataka,4075.0,67545.0,488674.0,855.75,16.31842105,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Other  Rabi pulses,2005,Rabi       ,Karnataka,29137.0,3475.0,3494109.04,6118.77,0.118888889,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Other Kharif pulses,2005,Kharif     ,Karnataka,151868.0,49236.0,1.821201056E7,31892.28,0.279583333,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Peas & beans (Pulses),2005,Kharif     ,Karnataka,4174.0,25514.0,500546.08,876.54,5.612105263,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Peas & beans (Pulses),2005,Rabi       ,Karnataka,686.0,4824.0,82265.12,144.06,7.193333333,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Peas & beans (Pulses),2005,Summer     ,Karnataka,525.0,2655.0,62958.0,110.25,5.036875,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Potato,2005,Kharif     ,Karnataka,67623.0,226399.0,8109350.16,14200.83,3.381333333,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Potato,2005,Rabi       ,Karnataka,5416.0,97924.0,649486.72,1137.36,17.84,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Potato,2005,Summer     ,Karnataka,317.0,5078.0,38014.64,66.57,15.45,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Ragi,2005,Kharif     ,Karnataka,883984.0,1551359.0,1.060073613E8,185636.64,1.4915,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Ragi,2005,Rabi       ,Karnataka,46323.0,86771.0,5555054.16,9727.83,2.493076923,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Ragi,2005,Summer     ,Karnataka,8323.0,18176.0,998094.16,1747.83,2.144285714,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
Rapeseed &Mustard,2005,Rabi       ,Karnataka,6739.0,1800.0,808140.88,1415.19,0.227142857,72.0,42.0,25.0,6.9,23.3,1335.41,72.42
